NOM_ENT,NOM_LOC_ORIGINAL,nom_loc,CVE_LOC,CVE_MUN,latitud,longitud
NAYARIT,EL%20COLORADO,El Colorado,180191357,18019,21.3419025,-104.1757819
NAYARIT,EL%20COLORADO,El Colorado,180140103,18014,21.2563889,-104.4958656
NAYARIT,EL%20COLORADO,El Colorado,180170511,18017,21.6439586,-104.9919081
NAYARIT,EL%20PINO,El Pinole,180190157,18019,21.4433158,-103.8163058
NAYARIT,EL%20PINO,La Mesa del Pinole,180191632,18019,21.4512867,-103.8279161
NAYARIT,EL%20PINO,El Pinito (El Pino),180191696,18019,21.9011300,-104.4106411
NAYARIT,EL%20PINO,El Pino,180090900,18009,21.8082219,-104.5440039
NAYARIT,EL%20PINO,El Pino,180110119,18011,22.0107500,-104.8703919
NAYARIT,EL%20TEPETATE,El Tepetate,180190912,18019,21.3794444,-103.8041667
NAYARIT,EL%20TEPETATE,El Tepetate,180091546,18009,21.8129603,-104.7057414
NAYARIT,EL%20TEPETATE,El Tepetate,180090737,18009,21.6827192,-104.5320108
NAYARIT,EL%20TEPETATE,El Tepetate,180091501,18009,22.2708242,-104.9826853
NAYARIT,EL%20TEPETATE,El Tepetate,180091118,18009,21.5905556,-104.5430556
NAYARIT,EL%20TEPETATE,El Tepetate,180091341,18009,22.0854531,-104.6600172
NAYARIT,EL%20TEPETATE,El Tepetate,180190437,18019,21.4769669,-104.4551639
NAYARIT,EL%20TEPETATE,El Tepetate,180191709,18019,21.5873633,-104.4551792
NAYARIT,PUERTA%20DE%20PALAPARES,Puerta de Palapares,180150057,18015,22.1047547,-105.6299278
NAYARIT,SANTA%20CRUZ%20DE%20MIRAMAR,Santa Cruz de Miramar,180120043,18012,21.4325700,-105.1977886
NAYARIT,EL%20COLORADO,El Colorado,180140064,18014,21.2393842,-104.5802747
NAYARIT,EL%20COLORADO,La Playa del Colorado,180150093,18015,21.8804222,-105.5793203
NAYARIT,EL%20COLORADO,Cecilia Barajas (Higuera del Colorado) [Rancho],180150097,18015,21.8167875,-105.2269150
NAYARIT,EL%20COLORADO,El Colorado,180050029,18005,22.6891333,-105.2322061
NAYARIT,EL%20COLORADO,El Colorado,180170511,18017,21.6439586,-104.9919081
NAYARIT,EL%20COLORADO,El Colorado,180140103,18014,21.2563889,-104.4958656
NAYARIT,EL%20COLORADO,El Colorado,180191357,18019,21.3419025,-104.1757819
NAYARIT,FRANCISCO%20VILLA,Francisco Villa,180100047,18010,22.2208933,-105.3303897
NAYARIT,LA%20PERLA,La Perla,180170349,18017,21.5292647,-105.0397356
NAYARIT,LOS%20ESPEJOS,Los Espejos [Granja Camaronera],180100150,18010,21.9983881,-105.4381617
NAYARIT,LOS%20ESPEJOS,Los Espejos [Embarcadero],180100168,18010,21.9960192,-105.4496822
NAYARIT,SAN%20MIGUEL,San Miguelito,180100063,18010,22.1085333,-105.3221011
NAYARIT,SAN%20MIGUEL,Cerro San Miguel,180100115,18010,22.2316667,-105.1200000
NAYARIT,SAN%20MIGUEL,Benito Valle (San Miguel),180100119,18010,22.1575750,-105.0510678
NAYARIT,SAN%20MIGUEL,San Miguel,180040165,18004,21.0538414,-104.8307439
NAYARIT,SAN%20MIGUEL,San Miguel,180010094,18001,22.3339261,-105.2843517
NAYARIT,SAN%20MIGUEL,San Miguel,180060042,18006,21.0154981,-104.3005503
NAYARIT,SAN%20MIGUEL,San Miguel de Buenavista,180070037,18007,21.1014103,-104.3417042
NAYARIT,SAN%20MIGUEL,San Miguel,180060133,18006,21.0233333,-104.3861111
NAYARIT,SAN%20MIGUEL,San Miguel Número Dos (El Quemado),180150065,18015,21.8286608,-105.3909019
NAYARIT,SAN%20MIGUEL,San Miguel del Zapote,180090130,18009,21.9949361,-104.7826422
NAYARIT,SAN%20MIGUEL,Arroyo San Miguel,180200163,18020,20.9320772,-105.0901114
NAYARIT,EL%20ESPINO,El Espino,180170120,18017,21.6312269,-105.0635803
NAYARIT,EL%20ESPINO,El Espino,180140086,18014,21.2423125,-104.6441236
NAYARIT,EL%20ESPINO,El Espino,180120017,18012,21.3705583,-105.1882461
NAYARIT,EL%20ESPINO,El Espino,180170285,18017,21.5170375,-104.9942619
NAYARIT,EL%20POZO,Ixcatán del Pozolillo,180110012,18011,21.9859583,-104.9510481
NAYARIT,EL%20POZO,El Pozo,180140134,18014,21.3852453,-104.4376153
NAYARIT,EL%20POZO,El Pozo,180091080,18009,21.6478403,-104.4640794
NAYARIT,EL%20POZO,El Pozo,180060110,18006,20.9798753,-104.3990875
NAYARIT,EL%20POZO,El Pozo Verde,180140184,18014,21.2209061,-104.5433628
NAYARIT,EL%20POZO,El Pozo de la Guinea,180170671,18017,21.4989161,-105.0390014
NAYARIT,EL%20POZO,El Pozo,180060180,18006,21.0254169,-104.3883733
NAYARIT,JARRETADERAS,Las Jarretaderas,180200043,18020,20.6916519,-105.2731486
NAYARIT,LA%20CORTINA,Embarcadero de la Cortina,180170338,18017,21.8350147,-104.7953714
NAYARIT,LA%20MATITA,La Matita,180191417,18019,21.6834964,-104.3501233
NAYARIT,LA%20MATITA,La Matita [Rancho],180191723,18019,21.5046106,-104.3595183
NAYARIT,LA%20SAL,La Salada,180191167,18019,21.6067283,-104.0757739
NAYARIT,LAS%20BLANCAS,Las Blancas (Carretones de Cerritos),180170113,18017,21.7984442,-104.8435697
NAYARIT,LAS%20BLANCAS,Las Blancas,180020126,18002,21.0304056,-104.5329389
NAYARIT,LAS%20TAUNAS,Las Taunas,180091436,18009,21.8162419,-104.4841639
NAYARIT,LO%20DE%20MARCO,Lo de Marcos,180200046,18020,20.9562031,-105.3537250
NAYARIT,LA%20MATITA,La Matita,180191417,18019,21.6834964,-104.3501233
NAYARIT,LA%20MATITA,La Matita [Rancho],180191723,18019,21.5046106,-104.3595183
NAYARIT,MESA%20DE%20LAS%20YEGUAS,La Mesa de las Yeguas,180140116,18014,21.3532433,-104.4225750
NAYARIT,MIRAMAR,Miramar [Rancho],180160477,18016,22.3506136,-105.6765211
NAYARIT,MIRAMAR,Santa Cruz de Miramar,180120043,18012,21.4325700,-105.1977886
NAYARIT,LOS%20MORILLOS,Los Morillos,180160029,18016,22.2691889,-105.5211364
NAYARIT,LAS%20MULAS,Campo de las Mulas,180040035,18004,20.9876272,-104.9591892
NAYARIT,LA%20NOPALERA,La Nopalera,180090948,18009,22.1566622,-104.8161053
NAYARIT,LA%20NOPALERA,La Nopalera,180090949,18009,22.1950456,-104.6669006
NAYARIT,LA%20NOPALERA,La Nopalera,180091308,18009,21.7674414,-104.6758233
NAYARIT,LA%20NOPALERA,La Nopalera,180091062,18009,22.1804253,-104.6278286
NAYARIT,LA%20NOPALERA,La Nopalera,180091400,18009,21.9981078,-104.5062064
NAYARIT,LA%20NOPALERA,La Nopalera,180200552,18020,20.7271467,-105.2472411
NAYARIT,EL%20OTATITO,El Otatito,180160052,18016,22.4671450,-105.6910336
NAYARIT,PASO%20DE%20LOZADA,Paso de Lozada,180140181,18014,21.5177228,-104.5344894
NAYARIT,PASO%20DE%20LOZADA,Paso de Lozada,180090613,18009,21.5140069,-104.5264519
NAYARIT,PERICOS,Cofradía de Pericos,180090033,18009,22.0532189,-104.5427161
NAYARIT,PERICOS,Arroyo de Pericos,180090107,18009,22.0735789,-104.5252028
NAYARIT,PERICOS,Pericos [Granja Camaronera],180100148,18010,22.0726281,-105.3794819
NAYARIT,PERICOS,Rancho de Miguel Sosa (Crucero de Pericos),180100163,18010,22.0140614,-105.3801031
NAYARIT,PERICOS,Pericos,180140065,18014,21.2504239,-104.6457300
NAYARIT,PERICOS,Pericos [Pesquería],180160195,18016,22.4538286,-105.6390725
NAYARIT,PERICOS,Los Pericos,180190701,18019,21.9203697,-104.2197972
NAYARIT,PERICOS,Pericos,180100022,18010,22.0492256,-105.3544189
NAYARIT,SAYULITA,Sayulita,180200092,18020,20.8695081,-105.4401656
NAYARIT,SAYULITA,Punta Sayulita,180200105,18020,20.8739219,-105.4505581
NAYARIT,POTRERO,La Mesa del Potrero (La Ceiba),180080034,18008,21.4260806,-104.9600083
NAYARIT,POTRERO,Potrero el Marrano,180140218,18014,21.2058208,-104.5739411
NAYARIT,POTRERO,Potrero de Abajo,180191698,18019,21.3302578,-104.3179822
NAYARIT,POTRERO,Potrero Grande,180050128,18005,22.6638144,-105.3519808
NAYARIT,POTRERO,Potrero Grande,180170575,18017,21.4856911,-104.7732206
NAYARIT,POTRERO,Potrero de la Palmita,180090717,18009,21.8589089,-104.7092514
